stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
hkir_221013_1,"Anarcs, Kossuth utca 63.",48.170627,22.096811,,hkir_221013,
hkir_221013_2,"Anarcs, Kossuth utca 63.",48.170290,22.096935,,hkir_221013,
hkir_221014,"Anarcs, vegyesbolt",48.174366,22.106876,1,,
hkir_221014_1,"Anarcs, vegyesbolt",48.174445,22.106743,,hkir_221014,
hkir_221014_2,"Anarcs, vegyesbolt",48.174297,22.107011,,hkir_221014,
hkir_221015,"Apagy, ABC áruház",47.961815,21.935123,1,,
hkir_221015_1,"Apagy, ABC áruház",47.961626,21.935149,,hkir_221015,
hkir_221015_2,"Apagy, ABC áruház",47.962014,21.935092,,hkir_221015,
hkir_221016,"Apagy, Állami Gazdaság központ",47.958580,21.955452,1,,
hkir_221016_1,"Apagy, Állami Gazdaság központ",47.958561,21.955462,,hkir_221016,
hkir_221016_2,"Apagy, Állami Gazdaság központ",47.958609,21.955445,,hkir_221016,
hkir_221017,"Apagy, Bajcsy-Zsilinszky utca",47.958007,21.947106,1,,
hkir_221017_1,"Apagy, Bajcsy-Zsilinszky utca",47.958030,21.948184,,hkir_221017,
hkir_221017_2,"Apagy, Bajcsy-Zsilinszky utca",47.957992,21.946024,,hkir_221017,
hkir_221018,"Apagy, főiskolai tangazdaság",47.955719,21.912740,1,,
hkir_221018_1,"Apagy, főiskolai tangazdaság",47.955696,21.912826,,hkir_221018,
hkir_221018_2,"Apagy, főiskolai tangazdaság",47.955767,21.912647,,hkir_221018,
hkir_221019,"Apagy, Kossuth utca 38.",47.969402,21.933819,1,,
hkir_221019_1,"Apagy, Kossuth utca 38.",47.969337,21.933898,,hkir_221019,
hkir_221019_2,"Apagy, Kossuth utca 38.",47.969475,21.933743,,hkir_221019,
hkir_221020,"Apagy, vasútállomás bejárati út",47.957684,21.936243,1,,
hkir_221020_1,"Apagy, vasútállomás bejárati út",47.957432,21.938024,,hkir_221020,
hkir_221020_2,"Apagy, vasútállomás bejárati út",47.957329,21.934592,,hkir_221020,
hkir_221020_3,"Apagy, vasútállomás bejárati út",47.958307,21.936140,,hkir_221020,
hkir_221021,"Aranyosapáti, autóbusz-forduló",48.201053,22.263167,1,,
hkir_221021_1,"Aranyosapáti, autóbusz-forduló",48.201058,22.263168,,hkir_221021,
hkir_221022,"Aranyosapáti, autóbusz-váróterem",48.202902,22.262255,1,,
hkir_221022_1,"Aranyosapáti, autóbusz-váróterem",48.202917,22.262214,,hkir_221022,
hkir_221022_2,"Aranyosapáti, autóbusz-váróterem",48.202897,22.262299,,hkir_221022,
hkir_221023,"Aranyosapáti, faluház",48.213744,22.260216,1,,
hkir_221023_1,"Aranyosapáti, faluház",48.213414,22.260454,,hkir_221023,
hkir_221023_2,"Aranyosapáti, faluház",48.214083,22.259981,,hkir_221023,
hkir_221024,"Aranyosapáti, iskola",48.207921,22.260327,1,,
hkir_221024_1,"Aranyosapáti, iskola",48.208077,22.260298,,hkir_221024,
hkir_221024_2,"Aranyosapáti, iskola",48.207775,22.260358,,hkir_221024,
hkir_221025,"Aranyosapáti, József Attila utca 21.",48.198230,22.260734,1,,
hkir_221025_1,"Aranyosapáti, József Attila utca 21.",48.198344,22.260802,,hkir_221025,
hkir_221025_2,"Aranyosapáti, József Attila utca 21.",48.198126,22.260669,,hkir_221025,
hkir_221026,"Aranyosapáti, ricsikai bejárati út",48.198989,22.223325,1,,
hkir_221026_1,"Aranyosapáti, ricsikai bejárati út",48.198967,22.223321,,hkir_221026,
hkir_221026_2,"Aranyosapáti, ricsikai bejárati út",48.199020,22.223331,,hkir_221026,
hkir_221027,"Aranyosapáti, újkenézi elágazás",48.213697,22.256501,1,,
hkir_221027_1,"Aranyosapáti, újkenézi elágazás",48.213723,22.256709,,hkir_221027,
hkir_221027_2,"Aranyosapáti, újkenézi elágazás",48.213686,22.256271,,hkir_221027,
hkir_221028,"Aranyosapáti, vasútállomás bejárati út",48.212505,22.253548,1,,
hkir_221028_1,"Aranyosapáti, vasútállomás bejárati út",48.212421,22.253398,,hkir_221028,
hkir_221028_2,"Aranyosapáti, vasútállomás bejárati út",48.212599,22.253702,,hkir_221028,
hkir_221029,"Baktalórántháza, Agromasin",47.994464,22.093921,1,,
hkir_221029_1,"Baktalórántháza, Agromasin",47.994280,22.093568,,hkir_221029,
hkir_221029_2,"Baktalórántháza, Agromasin",47.994656,22.094276,,hkir_221029,
hkir_221029_3,"Baktalórántháza, Agromasin",47.994594,22.093703,,hkir_221029,
hkir_221030,"Baktalórántháza, Fenyves Csárda",47.985374,22.066787,1,,
hkir_221030_1,"Baktalórántháza, Fenyves Csárda",47.985696,22.068338,,hkir_221030,
hkir_221030_2,"Baktalórántháza, Fenyves Csárda",47.985062,22.065240,,hkir_221030,
hkir_221031,"Baktalórántháza, Flóra tanya",47.962904,22.111141,1,,
hkir_221031_1,"Baktalórántháza, Flóra tanya",47.962908,22.111143,,hkir_221031,
hkir_221032,"Baktalórántháza, Fő tér",47.997811,22.075690,1,,
hkir_221032_1,"Baktalórántháza, Fő tér",47.997712,22.075771,,hkir_221032,
hkir_221032_2,"Baktalórántháza, Fő tér",47.997773,22.075857,,hkir_221032,
hkir_221032_3,"Baktalórántháza, Fő tér",47.997819,22.075535,,hkir_221032,
hkir_221032_4,"Baktalórántháza, Fő tér",47.997895,22.075599,,hkir_221032,
hkir_221033,"Baktalórántháza, gimnázium",47.994585,22.078512,1,,
hkir_221033_1,"Baktalórántháza, gimnázium",47.994660,22.078451,,hkir_221033,
hkir_221033_2,"Baktalórántháza, gimnázium",47.994519,22.078576,,hkir_221033,
hkir_221034,"Baktalórántháza, Jókai utca 1.",48.006645,22.076127,1,,
hkir_221034_1,"Baktalórántháza, Jókai utca 1.",48.006650,22.076159,,hkir_221034,
hkir_221034_2,"Baktalórántháza, Jókai utca 1.",48.006649,22.076098,,hkir_221034,
hkir_221035,"Baktalórántháza, Jókai utca 100.",48.013691,22.075829,1,,
hkir_221035_1,"Baktalórántháza, Jókai utca 100.",48.013893,22.075837,,hkir_221035,
hkir_221035_2,"Baktalórántháza, Jókai utca 100.",48.013497,22.075824,,hkir_221035,
hkir_221036,"Baktalórántháza, vasútállomás",47.988799,22.081185,1,,
hkir_221036_1,"Baktalórántháza, vasútállomás",47.988848,22.081227,,hkir_221036,
hkir_221036_2,"Baktalórántháza, vasútállomás",47.988759,22.081145,,hkir_221036,
hkir_221037,"Baktalórántháza, vasútállomás bejárati út",47.989460,22.080905,1,,
hkir_221037_1,"Baktalórántháza, vasútállomás bejárati út",47.988986,22.080178,,hkir_221037,
hkir_221037_2,"Baktalórántháza, vasútállomás bejárati út",47.989669,22.080753,,hkir_221037,
hkir_221037_3,"Baktalórántháza, vasútállomás bejárati út",47.989519,22.081862,,hkir_221037,
hkir_221038,"Abapuszta, iskola",47.715076,21.864307,1,,
hkir_221038_1,"Abapuszta, iskola",47.715188,21.864340,,hkir_221038,
hkir_221038_2,"Abapuszta, iskola",47.714973,21.864277,,hkir_221038,
hkir_221039,"Abapuszta, vasúti megállóhely",47.709038,21.867079,1,,
hkir_221039_1,"Abapuszta, vasúti megállóhely",47.709042,21.867081,,hkir_221039,
hkir_221040,"Balkány, Árpád utca 1.",47.769940,21.851857,1,,
hkir_221040_1,"Balkány, Árpád utca 1.",47.769876,21.851742,,hkir_221040,
hkir_221040_2,"Balkány, Árpád utca 1.",47.770012,21.851972,,hkir_221040,
hkir_221041,"Balkány, Árpád utca 59.",47.760507,21.848196,1,,
hkir_221041_1,"Balkány, Árpád utca 59.",47.760712,21.848209,,hkir_221041,
hkir_221041_2,"Balkány, Árpád utca 59.",47.760311,21.848185,,hkir_221041,
hkir_221042,"Balkány, Baloghtanya",47.730871,21.832700,1,,
hkir_221042_1,"Balkány, Baloghtanya",47.730887,21.832677,,hkir_221042,
hkir_221042_2,"Balkány, Baloghtanya",47.730863,21.832726,,hkir_221042,
hkir_221043,"Balkány, Béketelep",47.726055,21.829469,1,,
hkir_221043_1,"Balkány, Béketelep",47.726063,21.829453,,hkir_221043,
hkir_221043_2,"Balkány, Béketelep",47.726054,21.829488,,hkir_221043,
hkir_221044,"Balkány, Bocskai utca",47.770028,21.842066,1,,
hkir_221044_1,"Balkány, Bocskai utca",47.770058,21.842442,,hkir_221044,
hkir_221044_2,"Balkány, Bocskai utca",47.769954,21.841131,,hkir_221044,
hkir_221045,"Balkány, görénypusztai elágazás",47.791474,21.853023,1,,
hkir_221045_1,"Balkány, görénypusztai elágazás",47.791732,21.852856,,hkir_221045,
hkir_221045_2,"Balkány, görénypusztai elágazás",47.791223,21.853191,,hkir_221045,
hkir_221046,"Balkány, Görgey utca 30.",47.774127,21.868203,1,,
hkir_221046_1,"Balkány, Görgey utca 30.",47.774158,21.868248,,hkir_221046,
hkir_221046_2,"Balkány, Görgey utca 30.",47.774104,21.868161,,hkir_221046,
hkir_221047,"Balkány, iskola",47.771663,21.861163,1,,
hkir_221047_1,"Balkány, iskola",47.771663,21.861163,,hkir_221047,
hkir_221048,"Balkány, Kállói utca 61.",47.777100,21.854823,1,,
hkir_221048_1,"Balkány, Kállói utca 61.",47.777157,21.854814,,hkir_221048,
hkir_221048_2,"Balkány, Kállói utca 61.",47.777052,21.854835,,hkir_221048,
hkir_221049,"Balkány, Kecskéstanya alsó",47.732516,21.870379,1,,
hkir_221049_1,"Balkány, Kecskéstanya alsó",47.732551,21.870321,,hkir_221049,
hkir_221049_2,"Balkány, Kecskéstanya alsó",47.732488,21.870438,,hkir_221049,
hkir_221050,"Balkány, Kiskecskés, abapusztai elágazás",47.725130,21.875246,1,,
hkir_221050_1,"Balkány, Kiskecskés, abapusztai elágazás",47.725376,21.874954,,hkir_221050,
hkir_221050_2,"Balkány, Kiskecskés, abapusztai elágazás",47.725060,21.874978,,hkir_221050,
hkir_221051,"Balkány, Nagymogyorós",47.681547,21.814827,1,,
hkir_221051_1,"Balkány, Nagymogyorós",47.681551,21.814829,,hkir_221051,
hkir_221052,"Balkány, Ordastelep",47.742885,21.866574,1,,
hkir_221052_1,"Balkány, Ordastelep",47.742889,21.866523,,hkir_221052,
hkir_221052_2,"Balkány, Ordastelep",47.742888,21.866627,,hkir_221052,
hkir_221053,"Balkány, Perkedpuszta",47.817130,21.898350,1,,
hkir_221053_1,"Balkány, Perkedpuszta",47.817237,21.898392,,hkir_221053,
hkir_221053_2,"Balkány, Perkedpuszta",47.817031,21.898311,,hkir_221053,
hkir_221054,"Balkány, Petri tanya",47.703567,21.808092,1,,
hkir_221054_1,"Balkány, Petri tanya",47.703588,21.808079,,hkir_221054,
hkir_221054_2,"Balkány, Petri tanya",47.703555,21.808107,,hkir_221054,
hkir_221055,"Balkány, posta",47.769569,21.862513,1,,
hkir_221055_1,"Balkány, posta",47.769569,21.862514,,hkir_221055,
hkir_221056,"Balkány, szabadságtelepi elágazás",47.715221,21.820537,1,,
hkir_221056_1,"Balkány, szabadságtelepi elágazás",47.715159,21.820430,,hkir_221056,
hkir_221056_2,"Balkány, szabadságtelepi elágazás",47.715290,21.820646,,hkir_221056,
hkir_221057,"Balkány, Szakolyi utca 58.",47.769390,21.871663,1,,
hkir_221057_1,"Balkány, Szakolyi utca 58.",47.769362,21.871811,,hkir_221057,
hkir_221057_2,"Balkány, Szakolyi utca 58.",47.769324,21.872401,,hkir_221057,
hkir_221058,"Balkány, téglási útelágazás",47.771403,21.856207,1,,
hkir_221058_1,"Balkány, téglási útelágazás",47.771861,21.856022,,hkir_221058,
hkir_221058_2,"Balkány, téglási útelágazás",47.771885,21.856086,,hkir_221058,
hkir_221058_3,"Balkány, téglási útelágazás",47.770476,21.856516,,hkir_221058,
hkir_221059,"Balkány, Tormáspuszta",47.697070,21.803896,1,,
hkir_221059_1,"Balkány, Tormáspuszta",47.697046,21.803860,,hkir_221059,
hkir_221059_2,"Balkány, Tormáspuszta",47.697100,21.803934,,hkir_221059,
hkir_221060,"Balkány, Újhelyitanya",47.768800,21.820323,1,,
hkir_221060_1,"Balkány, Újhelyitanya",47.768814,21.820368,,hkir_221060,
hkir_221060_2,"Balkány, Újhelyitanya",47.768659,21.819298,,hkir_221060,
hkir_221061,"Balkány, vasútállomás bejárati út",47.770315,21.849958,1,,
hkir_221061_1,"Balkány, vasútállomás bejárati út",47.770347,21.850230,,hkir_221061,
hkir_221061_2,"Balkány, vasútállomás bejárati út",47.770291,21.849688,,hkir_221061,
hkir_221062,"Balkány, vásártér",47.760384,21.862465,1,,
hkir_221062_1,"Balkány, vásártér",47.760439,21.862438,,hkir_221062,
hkir_221062_2,"Balkány, vásártér",47.760338,21.862495,,hkir_221062,
hkir_221063,"Balkány, Béke telep, iskola",47.721306,21.826630,1,,
hkir_221063_1,"Balkány, Béke telep, iskola",47.721300,21.826594,,hkir_221063,
hkir_221063_2,"Balkány, Béke telep, iskola",47.721320,21.826669,,hkir_221063,
hkir_221064,"Balkány, Cibakpuszta",47.746856,21.840238,1,,
hkir_221064_1,"Balkány, Cibakpuszta",47.746787,21.840153,,hkir_221064,
hkir_221064_2,"Balkány, Cibakpuszta",47.746932,21.840324,,hkir_221064,
hkir_221065,"Balkány, Cibakpuszta 58.",47.739876,21.837830,1,,
hkir_221065_1,"Balkány, Cibakpuszta 58.",47.739888,21.837809,,hkir_221065,
hkir_221065_2,"Balkány, Cibakpuszta 58.",47.739872,21.837852,,hkir_221065,
hkir_221066,"Balkány, Dugó tanya 3.",47.799794,21.883294,1,,
hkir_221066_1,"Balkány, Dugó tanya 3.",47.799809,21.883308,,hkir_221066,
hkir_221066_2,"Balkány, Dugó tanya 3.",47.799788,21.883282,,hkir_221066,
hkir_221067,"Balkány, Perkedpuszta, autóbusz-váróterem",47.831010,21.908145,1,,
hkir_221067_1,"Balkány, Perkedpuszta, autóbusz-váróterem",47.831014,21.908146,,hkir_221067,
hkir_221068,"Perkedpuszta, 6,8-as kilométerkő",47.824297,21.904196,1,,
hkir_221068_1,"Perkedpuszta, 6,8-as kilométerkő",47.824269,21.904180,,hkir_221068,
hkir_221068_2,"Perkedpuszta, 6,8-as kilométerkő",47.824333,21.904213,,hkir_221068,
hkir_221069,"Balsa, orvosi rendelő",48.173214,21.537219,1,,
hkir_221069_1,"Balsa, orvosi rendelő",48.173208,21.537246,,hkir_221069,
hkir_221069_2,"Balsa, orvosi rendelő",48.173229,21.537190,,hkir_221069,
hkir_221070,"Balsa, Rákóczi utca 2.",48.172165,21.546615,1,,
hkir_221070_1,"Balsa, Rákóczi utca 2.",48.172178,21.546565,,hkir_221070,
hkir_221070_2,"Balsa, Rákóczi utca 2.",48.172160,21.546664,,hkir_221070,
hkir_221071,"Balsa, Szabolcsvezér utca",48.173476,21.531075,1,,
hkir_221071_1,"Balsa, Szabolcsvezér utca",48.173446,21.531914,,hkir_221071,
hkir_221071_2,"Balsa, Szabolcsvezér utca",48.173490,21.531356,,hkir_221071,
hkir_221072,Rakamazi útelágazás,48.197024,21.551786,1,,
hkir_221072_1,Rakamazi útelágazás,48.197054,21.552150,,hkir_221072,
hkir_221072_2,Rakamazi útelágazás,48.197001,21.551419,,hkir_221072,
hkir_221073,"Barabás, Petőfi utca 73.",48.225330,22.420137,1,,
hkir_221073_1,"Barabás, Petőfi utca 73.",48.225257,22.420021,,hkir_221073,
hkir_221073_2,"Barabás, Petőfi utca 73.",48.225412,22.420257,,hkir_221073,
hkir_221074,"Barabás, Rákóczi utca 3.",48.230368,22.431011,1,,
hkir_221074_1,"Barabás, Rákóczi utca 3.",48.230343,22.431050,,hkir_221074,
hkir_221074_2,"Barabás, Rákóczi utca 3.",48.230403,22.430976,,hkir_221074,
hkir_221075,"Barabás, temető",48.226947,22.436302,1,,
hkir_221075_1,"Barabás, temető",48.227030,22.436278,,hkir_221075,
hkir_221075_2,"Barabás, temető",48.226873,22.436332,,hkir_221075,
hkir_221076,"Bátorliget, autóbusz-váróterem",47.763077,22.273260,1,,
hkir_221076_1,"Bátorliget, autóbusz-váróterem",47.763139,22.273293,,hkir_221076,
hkir_221076_2,"Bátorliget, autóbusz-váróterem",47.763025,22.273230,,hkir_221076,
hkir_221077,"Bátorliget, Bem utca 5.",47.753673,22.258425,1,,
hkir_221077_1,"Bátorliget, Bem utca 5.",47.753676,22.258397,,hkir_221077,
hkir_221077_2,"Bátorliget, Bem utca 5.",47.753679,22.258457,,hkir_221077,
hkir_221078,"Bátorliget, iskola",47.757573,22.269725,1,,
hkir_221078_1,"Bátorliget, iskola",47.757598,22.269728,,hkir_221078,
hkir_221078_2,"Bátorliget, iskola",47.757557,22.269725,,hkir_221078,
hkir_221079,"Bátorliget, Újtanya",47.749216,22.234825,1,,
hkir_221079_1,"Bátorliget, Újtanya",47.749221,22.234826,,hkir_221079,
hkir_221080,"Benk, autóbusz-forduló",48.300607,22.236160,1,,
hkir_221080_1,"Benk, autóbusz-forduló",48.300612,22.236162,,hkir_221080,
hkir_221081,"Benk, Rákóczi utca 6.",48.300499,22.228281,1,,
hkir_221081_1,"Benk, Rákóczi utca 6.",48.300478,22.227935,,hkir_221081,
hkir_221081_2,"Benk, Rákóczi utca 6.",48.300529,22.228629,,hkir_221081,
hkir_221082,"Beregdaróc, beregsurányi elágazás",48.196891,22.546869,1,,
hkir_221082_1,"Beregdaróc, beregsurányi elágazás",48.197056,22.546673,,hkir_221082,
hkir_221082_2,"Beregdaróc, beregsurányi elágazás",48.196731,22.547062,,hkir_221082,
hkir_221083,"Beregdaróc, Szabadság utca",48.198513,22.526909,1,,
hkir_221083_1,"Beregdaróc, Szabadság utca",48.198520,22.526796,,hkir_221083,
hkir_221083_2,"Beregdaróc, Szabadság utca",48.198515,22.527026,,hkir_221083,
hkir_221084,"Beregdaróc, Szabadság utca 113.",48.197217,22.536597,1,,
hkir_221084_1,"Beregdaróc, Szabadság utca 113.",48.197208,22.536621,,hkir_221084,
hkir_221084_2,"Beregdaróc, Szabadság utca 113.",48.197236,22.536577,,hkir_221084,
hkir_221085,"Beregdaróc, Szabadság utca 34.",48.200160,22.521584,1,,
hkir_221085_1,"Beregdaróc, Szabadság utca 34.",48.200120,22.521413,,hkir_221085,
hkir_221085_2,"Beregdaróc, Szabadság utca 34.",48.200210,22.521760,,hkir_221085,
hkir_221086,"Beregsurány, autóbusz-forduló",48.162307,22.555589,1,,
hkir_221086_1,"Beregsurány, autóbusz-forduló",48.162269,22.555589,,hkir_221086,
hkir_221087,"Beregsurány, beregdaróci elágazás",48.161341,22.543999,1,,
hkir_221087_1,"Beregsurány, beregdaróci elágazás",48.161064,22.543503,,hkir_221087,
hkir_221087_2,"Beregsurány, beregdaróci elágazás",48.161142,22.543832,,hkir_221087,
hkir_221087_3,"Beregsurány, beregdaróci elágazás",48.161829,22.544663,,hkir_221087,
hkir_221088,"Beregsurány, iskola",48.161788,22.551349,1,,
hkir_221088_1,"Beregsurány, iskola",48.161459,22.550922,,hkir_221088,
hkir_221088_2,"Beregsurány, iskola",48.162126,22.551775,,hkir_221088,
hkir_221089,"Berkesz, alsó",48.081162,21.977819,1,,
hkir_221089_1,"Berkesz, alsó",48.081276,21.977809,,hkir_221089,
hkir_221089_2,"Berkesz, alsó",48.081057,21.977831,,hkir_221089,
hkir_221092,"Berkesz, gyermekotthon",48.089828,21.977906,1,,
hkir_221092_1,"Berkesz, gyermekotthon",48.089702,21.977914,,hkir_221092,
hkir_221092_2,"Berkesz, gyermekotthon",48.089964,21.977901,,hkir_221092,
hkir_221093,"Berkesz, Rákóczi utca 143.",48.101310,21.979749,1,,
hkir_221093_1,"Berkesz, Rákóczi utca 143.",48.101254,21.979777,,hkir_221093,
hkir_221093_2,"Berkesz, Rákóczi utca 143.",48.101376,21.979722,,hkir_221093,
hkir_221094,"Berkesz, tűzoltószertár",48.096273,21.978734,1,,
hkir_221094_1,"Berkesz, tűzoltószertár",48.096276,21.978772,,hkir_221094,
hkir_221094_2,"Berkesz, tűzoltószertár",48.096279,21.978697,,hkir_221094,
hkir_221095,"Besenyőd, Fő utca bejárati út",47.971891,22.005192,1,,
hkir_221095_1,"Besenyőd, Fő utca bejárati út",47.972288,22.006411,,hkir_221095,
hkir_221095_2,"Besenyőd, Fő utca bejárati út",47.971846,22.003769,,hkir_221095,
hkir_221095_3,"Besenyőd, Fő utca bejárati út",47.971526,22.005351,,hkir_221095,
hkir_221096,"Besenyőd, Fő utcai autóbusz-forduló",47.965851,22.007862,1,,
hkir_221096_1,"Besenyőd, Fő utcai autóbusz-forduló",47.965832,22.007880,,hkir_221096,
hkir_221096_2,"Besenyőd, Fő utcai autóbusz-forduló",47.965878,22.007847,,hkir_221096,
hkir_221097,"Besenyőd, Kossuth utca 83.",47.958092,22.013027,1,,
hkir_221097_1,"Besenyőd, Kossuth utca 83.",47.958152,22.012998,,hkir_221097,
hkir_221097_2,"Besenyőd, Kossuth utca 83.",47.958040,22.013059,,hkir_221097,
hkir_221098,"Besenyőd, posta",47.962835,22.007953,1,,
hkir_221098_1,"Besenyőd, posta",47.962807,22.007950,,hkir_221098,
hkir_221098_2,"Besenyőd, posta",47.962871,22.007958,,hkir_221098,
hkir_221099,"Beszterec, Árpád utca 36.",48.154001,21.830695,1,,
hkir_221099_1,"Beszterec, Árpád utca 36.",48.153952,21.830513,,hkir_221099,
hkir_221099_2,"Beszterec, Árpád utca 36.",48.154060,21.830878,,hkir_221099,
hkir_221100,"Beszterec, autóbusz-forduló",48.170694,21.835899,1,,
hkir_221100_1,"Beszterec, autóbusz-forduló",48.170699,21.835899,,hkir_221100,
hkir_221101,"Beszterec, Kossuth utca 43.",48.156713,21.837220,1,,
hkir_221101_1,"Beszterec, Kossuth utca 43.",48.156118,21.837608,,hkir_221101,
hkir_221101_2,"Beszterec, Kossuth utca 43.",48.157316,21.836833,,hkir_221101,
hkir_221102,"Beszterec, Petőfi utca 2.",48.160460,21.836064,1,,
hkir_221102_1,"Beszterec, Petőfi utca 2.",48.159531,21.835703,,hkir_221102,
hkir_221102_2,"Beszterec, Petőfi utca 2.",48.161398,21.836426,,hkir_221102,
hkir_221103,"Beszterec, Petőfi utca 62.",48.164465,21.836183,1,,
hkir_221103_1,"Beszterec, Petőfi utca 62.",48.164052,21.836205,,hkir_221103,
hkir_221103_2,"Beszterec, Petőfi utca 62.",48.164886,21.836161,,hkir_221103,
hkir_221104,"Biri, Fő tér",47.811746,21.851175,1,,
hkir_221104_1,"Biri, Fő tér",47.811467,21.851181,,hkir_221104,
hkir_221104_2,"Biri, Fő tér",47.812033,21.851172,,hkir_221104,
hkir_221105,"Biri, Petőfi utca",47.808438,21.851486,1,,
hkir_221105_1,"Biri, Petőfi utca",47.808702,21.851397,,hkir_221105,
hkir_221105_2,"Biri, Petőfi utca",47.808979,21.851442,,hkir_221105,
hkir_221106,"Biri, Rákóczi utca",47.817791,21.850118,1,,
hkir_221106_1,"Biri, Rákóczi utca",47.817453,21.850349,,hkir_221106,
hkir_221106_2,"Biri, Rákóczi utca",47.818138,21.849888,,hkir_221106,
hkir_221107,"Biri, Táncsics telep bejárati út",47.835863,21.850998,1,,
hkir_221107_1,"Biri, Táncsics telep bejárati út",47.835931,21.850978,,hkir_221107,
hkir_221107_2,"Biri, Táncsics telep bejárati út",47.835803,21.851020,,hkir_221107,
hkir_221108,"Botpalád, autóbusz-váróterem",48.028358,22.807502,1,,
hkir_221108_1,"Botpalád, autóbusz-váróterem",48.028348,22.807501,,hkir_221108,
hkir_221108_2,"Botpalád, autóbusz-váróterem",48.028378,22.807507,,hkir_221108,
hkir_221109,"Botpalád, Fő utca 209.",48.024974,22.817359,1,,
hkir_221109_1,"Botpalád, Fő utca 209.",48.024967,22.817357,,hkir_221109,
hkir_221109_2,"Botpalád, Fő utca 209.",48.024990,22.817363,,hkir_221109,
hkir_221110,"Botpalád, iskola",48.027354,22.810717,1,,
hkir_221110_1,"Botpalád, iskola",48.027329,22.810766,,hkir_221110,
hkir_221110_2,"Botpalád, iskola",48.027389,22.810670,,hkir_221110,
hkir_221111,"Botpalád, Petőfi utca 17.",48.031832,22.804581,1,,
hkir_221111_1,"Botpalád, Petőfi utca 17.",48.031834,22.804551,,hkir_221111,
hkir_221111_2,"Botpalád, Petőfi utca 17.",48.031839,22.804614,,hkir_221111,
hkir_221112,"Bököny, Dózsa György utca 33.",47.733864,21.743888,1,,
hkir_221112_1,"Bököny, Dózsa György utca 33.",47.733864,21.743992,,hkir_221112,
hkir_221112_2,"Bököny, Dózsa György utca 33.",47.733872,21.743787,,hkir_221112,
hkir_221113,"Bököny, községháza",47.732073,21.752355,1,,
hkir_221113_1,"Bököny, községháza",47.732105,21.752339,,hkir_221113,
hkir_221113_2,"Bököny, községháza",47.732048,21.752372,,hkir_221113,
hkir_221114,"Bököny, Kossuth utca 152.",47.745573,21.753916,1,,
hkir_221114_1,"Bököny, Kossuth utca 152.",47.745738,21.753992,,hkir_221114,
hkir_221114_2,"Bököny, Kossuth utca 152.",47.745415,21.753843,,hkir_221114,
hkir_221115,"Bököny, Kossuth utca 89.",47.740222,21.752763,1,,
hkir_221115_1,"Bököny, Kossuth utca 89.",47.740376,21.752806,,hkir_221115,
hkir_221115_2,"Bököny, Kossuth utca 89.",47.740076,21.752722,,hkir_221115,
hkir_221117,"Cégénydányád, autóbusz-váróterem",47.935363,22.548001,1,,
hkir_221117_1,"Cégénydányád, autóbusz-váróterem",47.935343,22.548849,,hkir_221117,
hkir_221117_2,"Cégénydányád, autóbusz-váróterem",47.935375,22.548821,,hkir_221117,
hkir_221117_3,"Cégénydányád, autóbusz-váróterem",47.935408,22.547106,,hkir_221117,
hkir_221117_4,"Cégénydányád, autóbusz-váróterem",47.935373,22.547324,,hkir_221117,
hkir_221118,"Cégénydányád, iskola",47.928095,22.543681,1,,
hkir_221118_1,"Cégénydányád, iskola",47.928099,22.543684,,hkir_221118,
hkir_221119,"Cégénydányád, óvoda",47.934146,22.544600,1,,
hkir_221119_1,"Cégénydányád, óvoda",47.933637,22.546458,,hkir_221119,
hkir_221119_2,"Cégénydányád, óvoda",47.934664,22.542738,,hkir_221119,
hkir_221120,"Csaholc, alsó",47.981530,22.737841,1,,
hkir_221120_1,"Csaholc, alsó",47.981560,22.737745,,hkir_221120,
hkir_221120_2,"Csaholc, alsó",47.981509,22.737942,,hkir_221120,
hkir_221121,"Csaholc, autóbusz-váróterem",47.983167,22.724175,1,,
hkir_221121_1,"Csaholc, autóbusz-váróterem",47.983179,22.724057,,hkir_221121,
hkir_221121_2,"Csaholc, autóbusz-váróterem",47.983166,22.724297,,hkir_221121,
hkir_221122,"Csaholc, orvosi rendelő",47.984077,22.732080,1,,
hkir_221122_1,"Csaholc, orvosi rendelő",47.984149,22.732007,,hkir_221122,
hkir_221122_2,"Csaholc, orvosi rendelő",47.984015,22.732157,,hkir_221122,
hkir_221123,"Csaroda, barabási elágazás",48.160789,22.458668,1,,
hkir_221123_1,"Csaroda, barabási elágazás",48.160665,22.459645,,hkir_221123,
hkir_221123_2,"Csaroda, barabási elágazás",48.160561,22.457758,,hkir_221123,
hkir_221124,"Csaroda, hetefejércsei elágazás",48.158933,22.450972,1,,
hkir_221124_1,"Csaroda, hetefejércsei elágazás",48.159281,22.451936,,hkir_221124,
hkir_221124_2,"Csaroda, hetefejércsei elágazás",48.159316,22.451829,,hkir_221124,
hkir_221125,"Csaroda, iskola",48.161261,22.467252,1,,
hkir_221125_1,"Csaroda, iskola",48.161237,22.466495,,hkir_221125,
hkir_221125_2,"Csaroda, iskola",48.161293,22.468015,,hkir_221125,
hkir_221126,"Csaroda, óvoda",48.160986,22.462766,1,,
hkir_221126_1,"Csaroda, óvoda",48.160977,22.462995,,hkir_221126,
hkir_221126_2,"Csaroda, óvoda",48.161005,22.462542,,hkir_221126,
