agency_id,route_id,route_short_name,route_long_name,route_type,route_url,route_color,route_text_color,route_network
hkir_V,hkir_V-R-200-5217,5217,Kecskemét - Kunszállás - Fülöpjakab - Kiskunfélegyháza,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5217,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5218,5218,Kecskemét - Kiskőrös - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5218,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5219,5219,Kecskemét - Soltvadkert - Kecel - Baja,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5219,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-522,522,"Cegléd, aut. áll. - Cegléd, Ipari Park",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2402,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5220,5220,Kecskemét - Jakabszállás - Orgovány,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5220,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5221,5221,Kecskemét - Kiskunhalas - Kelebia,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5221,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5222,5222,Kecskemét - Matkó - Bugac - Móricgát,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5222,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5223,5223,Kecskemét - Helvécia,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5223,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5224,5224,Kecskemét - Ballószög,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5224,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5225,5225,Kecskemét - Izsák,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5225,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5226,5226,Kecskemét - Izsák - Kiskőrös - Baja,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5226,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5227,5227,Kecskemét - Solt - Dunaújváros - Székesfehérvár/Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5227,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5228,5228,Kecskemét - Hetényegyháza - Kerekegyháza,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5228,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5229,5229,Kecskemét - Fülöpszállás - Szabadszállás/Csengőd,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5229,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-523,523,Jászberény - Portelek - Farmos,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/4665,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5230,5230,Kecskemét - Fülöpháza,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5230,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5231,5231,Kecskemét - Fülöpháza - Szabadszállás/Dunaegyháza - Dunaföldvár,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5231,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5232,5232,Kecskemét - Kiskőrös - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5232,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5233,5233,Kecskemét - Kerekegyháza - Szabadszállás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5233,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5234,5234,Kecskemét - Solt - Dunavecse,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5234,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5235,5235,Kecskemét - Kerekegyháza - Kunbaracs - Kunadacs,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5235,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5237,5237,Kecskemét - Kerekegyháza - Kunbaracs - Ladánybene,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5237,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5238,5238,Kecskemét - Kerekegyháza - Kunszentmiklós,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5238,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5239,5239,Kecskemét - Csengőd - Fülöpszállás - Kunszentmiklós,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5239,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-524,524,Cegléd - Tápiószőlős - Újszilvás - Farmos - Nagykáta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5240,5240,Kecskemét - Méntelek - Ladánybene,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5240,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5241,5241,Kecskemét - Ladánybene - Kunszentmiklós - Szalkszentmárton,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5241,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5242,5242,Kecskemét - Lajosmizse - Ladánybene - Tatárszentgyörgy,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5242,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5243,5243,Kecskemét - Harta - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5243,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5244,5244,"Kecskemét - Kadafalva - Helvécia,Sz.S.telep",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5244,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5245,5245,Kecskemét - Lajosmizse - Felsőlajos - Örkény - Hernád,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5245,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5247,5247,Tiszakécske - Tiszabög - Pereghalom - Tiszakécske,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5247,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5249,5249,Tiszakécske - Tiszabög - Tiszajenő - Vezseny - Jászkarajenő - Köröstetétlen,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5249,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-525,525,Cegléd - Tápiószőlős - Újszilvás - Farmos - Nagykáta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5250,5250,Kecskemét - Daimler 1.kapu - Helvécia - Ballószög,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5250,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5251,5251,"Kiskunfélegyháza - Kiskunfélegyháza, Kőrösi út",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5251,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5252,5252,Kiskunfélegyháza - Tiszaalpár - Tiszakécske,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5252,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5253,5253,Kiskunfélegyháza - Tiszaalpár - Lakitelek,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5253,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5255,5255,Kecskemét - Kiskunfélegyháza - Csongrád - Szentes,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5255,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5256,5256,Kiskunfélegyháza - Petőfiszállás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5256,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5258,5258,"Kecskemét - Kiskunfélegyháza, Szegedi u.",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5258,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5259,5259,Kiskunfélegyháza - Gátér,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5259,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-526,526,Cegléd - Tápiószőlős - Újszilvás - Farmos - Nagykáta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5260,5260,Kiskunfélegyháza - Pálmonostora,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5260,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5261,5261,Kiskunfélegyháza - Petőfiszállás - Tömörkény,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5261,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5263,5263,Kiskunfélegyháza - Pálmonostora - Tömörkény,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5263,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5264,5264,Kiskunfélegyháza - Jászszentlászló - Szank,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5264,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5265,5265,Kiskunfélegyháza - Kiskunmajsa - Szank,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5265,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5266,5266,Kiskunfélegyháza - Móricgát - Kiskunhalas,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5266,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5267,5267,Kiskunfélegyháza - Bugac - Móricgát,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5267,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5268,5268,"Kiskunfélegyháza - Halesz - Kunszállás, Ringhegy",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5268,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-527,527,Cegléd - Tápiószőlős - Újszilvás - Farmos - Nagykáta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5270,5270,Kiskunfélegyháza - Kunszállás - Fülöpjakab,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5270,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5271,5271,Kiskunfélegyháza - Kunszállás - Izsák - Szabadszállás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5271,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5272,5272,"Orgovány, aut. ford.-Orgovány, Lőtér, v.mh.",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5272,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5274,5274,"Kiskunmajsa - Szank - Bugac, Erdészet",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5274,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5275,5275,Kiskunmajsa - Soltvadkert - Kiskőrös,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5275,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5276,5276,Kiskunhalas - Bodoglár - Szank,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5276,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5278,5278,Kiskunhalas - Tázlár - Kiskunmajsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5278,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5279,5279,Kiskunhalas - Kiskunmajsa - Fülöpjakab - Kecskemét,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5279,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-528,528,Cegléd - Tápiószőlős - Újszilvás - Farmos - Nagykáta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5280,5280,Kiskunhalas - Kiskunmajsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5280,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5281,5281,Kiskunhalas - Kiskunmajsa - Szank,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5281,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5282,5282,Kiskunhalas - Balotaszállás - Pusztamérges,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5282,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5283,5283,"Kiskunhalas - Zsana - Kiskunmajsa, Gárgyán - Pusztamérges",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5283,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5284,5284,Szeged - Kelebia - Tompa - Kiskunhalas,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5284,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5285,5285,Kiskunhalas - Tompa - Kelebia,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5285,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5286,5286,Kiskunhalas - Jánoshalma,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5286,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5287,5287,Kiskunhalas - Jánoshalma - Mélykút - Bácsalmás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5287,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5288,5288,Kiskunhalas - Tázlár,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5288,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5289,5289,Baja - Mélykút - Jánoshalma - Kiskunhalas,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5289,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-529,529,Cegléd - Tápiószőlős - Újszilvás - Farmos - Nagykáta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2415,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5290,5290,Kiskunhalas - Kecel,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5290,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5292,5292,Kiskunhalas - Mélykút - Tataháza - Bácsalmás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5292,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5293,5293,"Kisszállási határ - Tompa, Bokréta óvoda",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5293,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5294,5294,Tompa - Imre major - Tompa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5294,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5295,5295,Kiskunhalas - Kiskőrös - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5295,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5296,5296,Kiskunhalas - Soltvadkert - Fischerbócsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5296,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5297,5297,Kiskunhalas - Kecel - Kiskőrős,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5297,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5298,5298,Kiskunhalas - Kiskőrös - Csengőd - Szabadszállás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5298,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5300,5300,Bácsalmás - Csikéria - Kelebia,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5300,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5304,5304,Tataháza - Bácsalmás - Madaras,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5304,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5305,5305,Bácsalmás - Madaras - Katymár,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5305,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5306,5306,Kalocsa - Hajós - Jánoshalma - Bácsalmás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5306,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-531,531,Cegléd - Újszilvás - Abony - Újszász,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2442,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5310,5310,Baja - Fajsz - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5310,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5311,5311,Baja - Kalocsa - Solt - Dunavecse - Kunszentmiklós,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5311,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5312,5312,Baja - Kalocsa - Dunapataj,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5312,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5314,5314,Baja(Délhús Rt.) - Fajsz - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5314,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5315,5315,Baja - Császártöltés,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5315,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5316,5316,Baja - Császártöltés - Hajós - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5316,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-532,532,Szolnok - Tiszajenő - Tiszakécske,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/4635,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5320,5320,Baja - Felsőszentiván - Mélykút - Mélykút(Öregmajor),200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5320,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5321,5321,Baja - Felsőszentiván - Jánoshalma - Kiskunhalas,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5321,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5322,5322,Kiskunhalas - Kelebia,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5322,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5323,5323,Baja - Jánoshalma - Mélykút (Öregmajor),200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5323,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5324,5324,Baja - Felsőszentiván - Mélykút - Kisszállás/Jánoshalma - Kiskunhalas,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5324,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5325,5325,Baja - Bácsbokod - Bácsalmás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5325,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5326,5326,Baja - Katymár - Bácsalmás,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5326,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5327,5327,Baja - Felsőszentiván - Bácsalmás - Kelebia,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5327,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5328,5328,Baja - Jánoshalma - Mélykút - Szeged,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5328,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5329,5329,Baja - Bácsbokod - Bácsalmás - Mélykút - Szeged,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5329,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-533,533,Szolnok - Tiszavárkony - Jászkarajenő,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/4634,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5330,5330,Baja - Vaskút - Gara - Bácsszentgyörgy,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5330,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5331,5331,Baja - Gara - Csátalja,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5331,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5332,5332,Baja - Bátmonostor - Vaskút - Gara - Csátalja,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5332,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5335,5335,Baja - Nagybaracska - Hercegszántó - Hercegszántó(Hóduna),200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5335,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5336,5336,Baja - Nagybaracska - Újmohács,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5336,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5337,5337,Baja - Nagybaracska - Dunafalva,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5337,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5338,5338,Baja - Szeremle,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5338,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5339,5339,Baja - Nagybaracska - Hercegszántó - Homorúd - Mohács,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5339,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-534,534,Szolnok - Abony,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/4640,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5340,5340,Kiskőrös - Kecel,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5340,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5341,5341,Kiskőrös - Tabdi - Izsák - Ágasegyháza,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5341,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5342,5342,Szabadszállás/Fülöpszállás -Balázspuszta,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5342,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5344,5344,Kiskőrös - Kaskantyú - Tabdi - Csengőd - Akasztó - Kiskőrös,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5344,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5346,5346,"Kiskőrös - Soltvadkert - Bócsa, Abonyi major",200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5346,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5348,5348,Kiskőrös - Kaskantyú - Soltszentimre,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5348,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5349,5349,Kiskőrös - Kecel - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5349,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-535,535,Cegléd - Abony,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/2425,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5350,5350,Kiskőrös - Akasztó - Solt,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5350,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5351,5351,Kiskőrös-Ökördi,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5351,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5352,5352,Kiskőrös - Akasztó - Fülöpszállás/Soltszentimre,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5352,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5353,5353,Kalocsa - Szekszárd,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5353,F6AC00,152B32,regional
hkir_V,hkir_V-R-200-5354,5354,Kecskemét - Izsák - Kiskőrös - Kalocsa,200,https://www.mavcsoport.hu/mav-szemelyszallitas/belfoldi-utazas/vonali-menetrendek/5354,F6AC00,152B32,regional
