service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_desc
hkir_1-2024-09-27_2024-10-06,0,0,0,0,0,0,0,20240930,20240930,hétfői munkanapokon
hkir_1-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241209,hétfői munkanapokon
hkir_1-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241007,20241209,hétfői munkanapokon
hkir_103-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241214,"a tanév tartama alatt munkanapokon, kivéve a hetek utolsó munkanapját"
hkir_11-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20240930,május 1-től szeptember 30-ig naponta
hkir_117-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"tanév tartama alatt a hetek első munkanapját megelőző napon, tanév tartama alatt a hetek első munkanapját megelőző napon, kivéve december 26-án"
hkir_117-2024-09-30_2024-12-14,0,0,0,0,0,0,0,20241006,20241208,"tanév tartama alatt a hetek első munkanapját megelőző napon, tanév tartama alatt a hetek első munkanapját megelőző napon, kivéve december 26-án"
hkir_122-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,tanév tartama alatt munkaszüneti napokon
hkir_124-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241001,20241212,keddi és csütörtöki munkanapokon
hkir_127-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,keddi és pénteki munkanapokon
hkir_13-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241209,a hetek első iskolai előadási napján
hkir_132-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241023,nyári időszámítás tartama alatt munkaszüneti napokon
hkir_133-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"tanév tartama alatt szabadnapokon, kivéve december 24-én"
hkir_139-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241027,20241208,téli időszámítás tartama alatt szabad- és munkaszüneti napokon
hkir_14-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,a hetek utolsó iskolai előadási napján
hkir_140-2024-09-27_2024-09-30,0,0,0,0,0,0,0,20240928,20240929,nyári időszámítás tartama alatt szabad- és munkaszüneti napokon
hkir_140-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241026,nyári időszámítás tartama alatt szabad- és munkaszüneti napokon
hkir_140-2024-10-01_2024-10-06,0,0,0,0,0,0,0,20241005,20241006,nyári időszámítás tartama alatt szabad- és munkaszüneti napokon
hkir_140-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241012,20241026,nyári időszámítás tartama alatt szabad- és munkaszüneti napokon
hkir_145-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"tanév tartama alatt naponta, nyári tanszünetben munkanapokon"
hkir_146-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241029,20241029,tanszünetben keddi és pénteki munkanapokon
hkir_15-2024-09-27_2024-10-06,0,0,0,0,0,0,0,20240929,20241006,a hetek első iskolai előadási napját megelőző munkaszüneti napon
hkir_15-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,a hetek első iskolai előadási napját megelőző munkaszüneti napon
hkir_15-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241013,20241208,a hetek első iskolai előadási napját megelőző munkaszüneti napon
hkir_154-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,iskolai előadási napokon kedden és pénteken
hkir_156-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241214,"iskolai előadási napokon, kivéve a hetek utolsó iskolai előadási napját"
hkir_157-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241003,20241212,csütörtöki iskolai előadási napokon
hkir_16-2024-09-27_2024-10-06,0,0,0,0,0,0,0,20240927,20241004,tanév tartama alatt munkanapokon
hkir_16-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,tanév tartama alatt munkanapokon
hkir_16-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241007,20241214,tanév tartama alatt munkanapokon
hkir_164-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"szabadnapokon, valamint tanszünetben munkanapokon"
hkir_164-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241012,20241130,"szabadnapokon, valamint tanszünetben munkanapokon"
hkir_165-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,a hetek első iskolai előadási napját megelőző napon
hkir_167-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241030,20241030,tanszünetben szerdai munkanapokon
hkir_172-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241212,iskolai előadási napokon hétfőtől csütörtökig
hkir_176-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241214,téli időszámítás tartama alatt munkanapokon
hkir_179-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241023,20241101,"tanszünetben munkaszüneti napokon, valamint I.1., III.15., IV.15., IV.18., VI.6, VIII.20-án, tanszünetben munkaszüneti napokon, valamint I.1., III.15., V.1., V.19., X.23-án"
hkir_18-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241214,páros számú heteken munkanapokon
hkir_19-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241207,páratlan számú heteken munkanapokon
hkir_2-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241001,20241210,keddi munkanapokon
hkir_207-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,keddi és pénteki munkanapokon
hkir_212-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve december 24-ét és 31-ét"
hkir_213-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241031,január 8-tól június 30-ig és augusztus 21-től december 23-ig tanszünetben munkanapokon
hkir_216-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241003,20241205,minden hónap első csütörtöki munkanapján
hkir_217-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241210,hétfői és keddi munkanapokon
hkir_219-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve december 25-ét, 26-át és január 1-jét"
hkir_220-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"szerdai, csütörtöki és pénteki munkanapokon"
hkir_221-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,a hetek első iskolai előadási napját megelőző napon
hkir_228-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,keddtől péntekig munkanapokon
hkir_229-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve december 24-ét"
hkir_23-2024-09-27_2024-10-06,0,0,0,0,0,0,0,20240927,20241005,"munkanapokon, valamint munkanapot követő napon a MERCEDES-gyár munkarendje szerint"
hkir_23-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"munkanapokon, valamint munkanapot követő napon a MERCEDES-gyár munkarendje szerint"
hkir_23-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241007,20241214,"munkanapokon, valamint munkanapot követő napon a MERCEDES-gyár munkarendje szerint"
hkir_230-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241025,nyári időszámítás tartama alatt a hetek utolsó munkanapján
hkir_234-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,július 5-ig és szeptember 1-től munkanapokon
hkir_236-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"munkaszüneti napokon, valamint tanszünetben munkanapokon"
hkir_237-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241211,hétfői és szerdai munkanapokon
hkir_239-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241009,20241211,minden hónap második szerdáján
hkir_240-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241005,20241208,április 30-ig és október 1-től szabad- és munkaszüneti napokon
hkir_241-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,május 31-ig és szeptember 1-től munkanapokon
hkir_243-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241031,"tanszünetben hétfői és csütörtöki munkanapokon, valamint január 2-án, április 2-án és augusztus 21-én, tanszünetben hétfői és csütörtöki munkanapokon, valamint április 11-én"
hkir_244-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"szabadnapokon, valamint tanszünetben munkanapokon"
hkir_249-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"munkaszüneti napokon, kivéve december 25-ét, 26-át és január 1-jét"
hkir_25-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241201,"szabad- és munkaszüneti napokon, kivéve munkanapot követő napon"
hkir_251-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"december 10-től május 5-ig és szeptember 1-től december 8-ig a hetek első iskolai előadási napját megelőző munkaszüneti napon, december 11-től május 1-ig és szeptember 3-tól december 3-ig a hetek első iskolai előadási napját megelőző munkaszüneti napon"
hkir_252-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,"keddi, csütörtöki és pénteki munkanapokon"
hkir_254-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241029,20241030,"tanszünetben keddi, szerdai és pénteki munkanapokon, kivéve január 2-án, április 2-án és augusztus 21-én, tanszünetben keddi, szerdai és pénteki munkanapokon, kivéve április 11-én"
hkir_255-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241214,"iskolai előadási napokon, kivéve a hetek utolsó iskolai előadási napját"
hkir_256-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241005,20241130,április 30-ig és október 1-től szabadnapokon
hkir_257-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241001,20241212,keddi és csütörtöki munkanapokon
hkir_258-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241026,április 1-től október 31-ig szabadnapokon
hkir_259-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241028,tanszünetben a hetek első munkanapján
hkir_26-2024-09-27_2024-09-30,0,0,0,0,0,0,0,20240927,20240930,"tanév tartama alatt munkanapokon, kivéve december 27-től december 31-ig"
hkir_26-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"tanév tartama alatt munkanapokon, kivéve december 27-től december 31-ig"
hkir_26-2024-10-01_2024-10-11,0,0,0,0,0,0,0,20241001,20241011,"tanév tartama alatt munkanapokon, kivéve december 27-től december 31-ig"
hkir_26-2024-10-12_2024-12-14,0,0,0,0,0,0,0,20241014,20241214,"tanév tartama alatt munkanapokon, kivéve december 27-től december 31-ig"
hkir_260-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve a hetek első iskolai előadási napját megelőző munkaszüneti napokat és december 24-ét"
hkir_261-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20240928,május 1-től szeptember 30-ig szabadnapokon
hkir_262-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241029,20241031,"tanszünetben munkanapokon, kivéve a hetek első munkanapját"
hkir_263-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"iskolai előadási napokon, valamint június 17-től július 1-ig munkanapokon, iskolai előadási napokon, valamint június 22-től július 1-ig munkanapokon"
hkir_264-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"szabad- és munkaszüneti napokon, kivéve december 25-én, 26-án és január 1-én"
hkir_265-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"hétfői, szerdai és pénteki munkanapokon"
hkir_266-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241030,"tanszünetben hétfői, szerdai, valamint pénteki munkanapokon"
hkir_267-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,a hetek utolsó munkanapján és munkaszüneti napokon
hkir_269-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"munkaszüneti napokon, valamint iskolai előadási napokon"
hkir_27-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,tanév tartama alatt naponta
hkir_270-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20240929,április 1-től szeptember 30-ig munkaszüneti napokon
hkir_271-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241212,hétfői és csütörtöki munkanapokon
hkir_272-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,"szeptember 1-től június 30 -ig a hetek utolsó munkanapján, valamint a hetek első munkanapját megelőző munkaszüneti napokon"
hkir_273-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"iskolai előadási napokon hétfőn, szerdán és pénteken"
hkir_275-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241023,április 1-től október 23-ig munkaszüneti napokon
hkir_276-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241027,20241208,október 24-től március 31-ig munkaszüneti napokon
hkir_279-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241214,"naponta, de a szeptember 1-től június 30-ig tartó időszakban nem közlekedik a hetek utolsó munkanapján és a hetek első munkanapját megelőző napon"
hkir_280-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241001,20241212,iskolai előadási napokon kedden és csütörtökön
hkir_282-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"szabad- és munkaszüneti napokon, kivéve december 24-én"
hkir_283-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"iskolai előadási napokon, valamint július 1-től július 31-ig munkanapokon"
hkir_284-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241003,20241212,csütörtöki iskolai előadási napokon
hkir_285-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"iskolai előadási napokon, kivéve csütörtökön"
hkir_29-2024-09-27_2024-10-06,0,0,0,0,0,0,0,20240927,20241004,"munkanapokon, valamint a MERCEDES-gyár munkarendje szerint külön rendeletre szabad- és munkaszüneti napokon"
hkir_29-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"munkanapokon, valamint a MERCEDES-gyár munkarendje szerint külön rendeletre szabad- és munkaszüneti napokon"
hkir_29-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241007,20241214,"munkanapokon, valamint a MERCEDES-gyár munkarendje szerint külön rendeletre szabad- és munkaszüneti napokon"
hkir_291-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241029,20241031,tanszünetben keddi és csütörtöki munkanapokon
hkir_292-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20240929,május 1-től szeptember 30-ig munkaszüneti napokon
hkir_293-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"munkanapokon, valamint május 1-től szeptember 30-ig szabad- és munkaszüneti napokon"
hkir_294-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241023,20241101,"munkaszüneti napokon, kivéve a hetek első iskolai előadási napját megelőző munkaszüneti napot"
hkir_297-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241031,20241031,tanszünetben csütörtöki munkanapokon
hkir_299-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,ünnepnapok kivételével naponta
hkir_2A0-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241103,"március 29-től november 3-ig naponta, március 29-től november 5-ig naponta"
hkir_2B0-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241104,20241214,"november 4-től március 28-ig naponta, november 6-tól március 28-ig naponta"
hkir_2C7-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241031,"tanszünetben munkanapokon, kivéve június 17-től július 1-ig, tanszünetben munkanapokon, kivéve június 22-től július 1-ig"
hkir_2D2-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241001,20241214,"keddi és csütörtöki munkanapokon, kivéve január 2-án, március 14-én, március 28-án, április 2-án, május 21-én és október 31-én, keddi és csütörtöki munkanapokon, kivéve április 6-án, április 11-én, május 2-án, május 30-án és október 24-én"
hkir_2G3-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,IX.1-től VI.30-ig munkanapokon
hkir_2K2-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241002,20241211,"szerdai munkanapokon, kivéve augusztus 21-én, szerdai munkanapokon, kivéve december 27-én"
hkir_2L0-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241003,20241212,csütörtöki munkanapokon
hkir_2L5-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"IX.1-től VI.16-ig munkanapokon, szeptember 1-től június 21-ig munkanapokon"
hkir_2L6-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"IX.1-től VI.16-ig szabadnapokon, szeptember 1-től június 21-ig szabadnapokon"
hkir_2L7-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"IX.1-től VI.16-ig munkaszüneti napokon, szeptember 1-től június 21-ig munkaszüneti napokon"
hkir_2Q2-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,szeptember 2-től június 21-ig naponta
hkir_2R4-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241102,20241130,XI.1-től III.31-ig szabadnapokon
hkir_2UT-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241023,20241101,"közlekedik szeptember 2-től november 1-jéig, valamint március 15-től június 21-ig ünnepnapokon"
hkir_2V9-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241031,20241101,"2023. október 31-én és november 1-jén, 2024. október 31-én és november 1-jén"
hkir_2W7-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"IX.1-től VI.16-ig szabad- és munkaszüneti napokon, szeptember 2-től június 21-ig szabad- és munkaszüneti napokon"
hkir_2X4-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,munkaszüneti napokon
hkir_2X5-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,szabadnap kivételével naponta
hkir_2X6-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,iskolai előadási napokon
hkir_2X8-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,munkanapokon
hkir_2X9-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,szabadnapokon
hkir_2Y2-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241031,tanszünetben munkanapokon
hkir_2Y3-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,munkaszüneti napok kivételével naponta
hkir_2Y4-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,szabad- és munkaszüneti napokon
hkir_2Y6-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"IX.1-től VI.16-ig munkanapokon, szeptember 1-től június 21-ig munkanapokon"
hkir_2Y7-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241103,"IV.8-tól XI.1-ig szabad- és munkaszüneti napokon, március 29-től november 3-ig szabad- és munkaszüneti napokon"
hkir_2Y8-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241109,20241208,"XI.2-től IV.7-ig szabad- és munkaszüneti napokon, november 4-től március 28-ig szabad- és munkaszüneti napokon"
hkir_2YU-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"Szabad- és munkaszüneti napokon, kivéve ünnepnapokon"
hkir_3-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241002,20241211,szerdai munkanapokon
hkir_300-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241214,a hét utolsó munkanapja kivételével munkanapokon és szabadnapokon
hkir_303-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241002,20241211,szerdai napokon
hkir_304-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"szabadnapokon, kivéve június 1-től augusztus 31-ig"
hkir_306-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"szabadnapokon, kivéve december 24-én"
hkir_308-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve június 1-től augusztus 31-ig"
hkir_309-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20240930,május 1-től szeptember 30-ig munkaszüneti napok kivételével naponta
hkir_32-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241026,nyári időszámítás tartama alatt munkaszüneti napok kivételével naponta
hkir_324-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,keddi és pénteki munkanapokon
hkir_331-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241130,"tanév tartama alatt szabadnapokon, kivéve december 24-én"
hkir_335-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241013,április 1-től október 15-ig szabad- és munkaszüneti napokon
hkir_34-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20240929,május 1-től szeptember 30-ig szabad- és munkaszüneti napokon
hkir_341-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241029,20241029,tanszünetben keddi és pénteki munkanapokon
hkir_343-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241023,20241101,"munkaszüneti napokon, kivéve a hetek első iskolai előadási napját megelőző munkaszüneti napot"
hkir_344-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"naponta, kivéve a tanév tartama alatti munkanapokat"
hkir_345-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241016,20241214,március 31-ig és október 16-tól naponta
hkir_348-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"munkaszüneti napokon, kivéve június 1-től augusztus 31-ig"
hkir_34L-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241023,20241101,"munkaszüneti napokon, kivéve a hetek első iskolai előadási napját megelőző munkaszüneti napot és december 24-én"
hkir_350-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241016,20241214,március 31-ig és október 16-tól munkanapokon
hkir_354-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241019,20241208,március 31-ig és október 16-tól szabad- és munkaszüneti napokon
hkir_355-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,május 31-ig és szeptember 1-től munkanapokon
hkir_357-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241015,április 1-től október 15-ig naponta
hkir_35L-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,"tanév tartama alatt munkaszüneti napokon, kivéve december 24-én"
hkir_364-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241030,20241030,tanszünetben szerdai munkanapokon
hkir_367-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,"a hetek utolsó iskolai előadási napján, valamint a hetek első iskolai előadási napját megelőző napon"
hkir_369-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241214,"iskolai előadási napokon, kivéve a hetek utolsó iskolai előadási napját"
hkir_37-2024-09-27_2024-09-30,0,0,0,0,0,0,0,20240928,20240929,"szabad- és munkaszüneti napokon, valamint tanszünetben munkanapokon"
hkir_37-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"szabad- és munkaszüneti napokon, valamint tanszünetben munkanapokon"
hkir_37-2024-10-01_2024-10-06,0,0,0,0,0,0,0,20241005,20241006,"szabad- és munkaszüneti napokon, valamint tanszünetben munkanapokon"
hkir_37-2024-10-07_2024-12-14,0,0,0,0,0,0,0,20241012,20241208,"szabad- és munkaszüneti napokon, valamint tanszünetben munkanapokon"
hkir_374-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241015,április 1-től október 15-ig munkanapokon
hkir_375-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241214,"naponta, kivéve a hetek utolsó iskolai előadási napját"
hkir_381-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,munkanapot követő szabad- és munkaszüneti napokon
hkir_383-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20240929,május 1-től szeptember 30-ig munkaszüneti napokon
hkir_384-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241214,"naponta, kivéve a munkaszüneti napokat és a hetek utolsó iskolai előadási napját"
hkir_385-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"szabad- és munkaszüneti napokon, valamint május 1-től augusztus 31-ig munkanapokon"
hkir_386-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,szeptember 1-től április 30-ig munkanapokon
hkir_388-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,"szabadnapokon, valamint tanév tartama alatt munkaszüneti napokon"
hkir_38C-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241003,20241212,Domaszéki Bálint Sándor Általános Iskola (csütörtöki iskolai előadási napokon) külön rendeletre
hkir_38D-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,Bálint Sándor Általános Iskola Domaszék (külön rendeletre) csütörtök kivételével iskolai előadási napokon közlekedő járatai
hkir_38I-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,Szabad Waldorf Ált. Isk. és Bálint Sándor Ált. Isk. (külön rendeletre) iskolai előadási napokon közlekedő járatai
hkir_38U-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241213,Bedő Albert Erdészeti Szakképző Iskola (külön rendeletre) hetek utolsó iskolai előadási napján közlekedő járatai
hkir_39-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"munkanapokon, kivéve csütörtöki munkanapokon"
hkir_391-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"tanév tartama alatt naponta, kivéve a hetek első munkanapját megelőző napon, valamint nyári tanszünetben naponta, valamint december 26-án"
hkir_395-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240930,20241214,"munkanapokon, kivéve keddi és pénteki munkanap"
hkir_398-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241208,tanév tartama alatt szabad- és munkaszüneti napokon
hkir_399-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve munkaszüneti napokon és december 24-én"
hkir_3A5-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,a hetek első iskolai előadási napját megelőző napon
hkir_3A6-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve a hetek első iskolai előadási napját megelőző napon és december 24-én"
hkir_3DK-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve szabadnapokon és december 24-én"
hkir_3MN-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240929,20241208,Munkaszüneti napokon (Auchan Áruház nyitva tart)
hkir_3MZ-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241023,20241101,Munkaszüneti napokon (Auchan Áruház zárva tart)
hkir_3NK-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"naponta, kivéve december 24-én"
hkir_3NZ-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240928,20241214,"naponta, kivéve a hetek utolsó tanítási napját, valamint a hetek első tanítási napját megelőző napokon"
hkir_3T3-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,"péntek, szombat, vasárnap napokon, kivéve december 25-én"
hkir_3TM-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20240927,20241214,tanév tartama alatt munkanap
hkir_3TW-2024-09-27_2024-12-14,0,0,0,0,0,0,0,20241028,20241031,"őszi, téli és tavaszi tanszünetben munkanapokon"
