route_id,trip_id,service_id,direction_id,shape_id,wheelchair_accessible
15677,1668789_20230103,56,1,74035,
15677,1668791_20230103,56,1,74035,
15677,1668793_20230103,56,1,74035,
15677,1668795_20230103,56,1,74035,
15677,1668797_20230103,56,1,74035,
15677,1668799_20230103,56,1,74035,
15677,1668801_20230103,56,1,74035,
15677,1668803_20230103,56,1,74035,
15677,1668805_20230103,56,1,74035,
15677,1668807_20230103,7,1,74035,
15677,1668809_20230103,7,1,74035,
15677,1668811_20230103,7,1,74035,
15677,1668813_20230103,7,1,74035,
15677,1668815_20230103,7,1,74035,
15677,1668817_20230103,7,1,74035,
15677,1668819_20230103,7,1,74035,
15677,1668821_20220115,7,1,74035,
15677,1668823_20220115,7,1,74035,
15677,1668825_20220115,7,1,74035,
15677,1668827_20220115,7,1,74035,
15677,1668829_20220115,7,1,74035,
15677,1668831_20220115,7,1,74035,
15677,1668833_20220115,7,1,74035,
15677,1668835_20220115,7,1,74035,
15677,1668837_20220115,7,1,74035,
15677,1668839_20220115,7,1,74035,
15677,1668841_20220115,7,1,74035,
15677,1668843_20220115,7,1,74035,
15677,1668845_20220115,7,1,74035,
15677,1668847_20220115,7,1,74035,
15677,1668849_20220115,7,1,74035,
15677,1668851_20220115,7,1,74035,
15677,1668853_20220115,7,1,74035,
15677,1668855_20220115,7,1,74035,
15677,1668857_20220115,7,1,74035,
15677,1668859_20220115,7,1,74035,
15677,1668861_20220115,7,1,74035,
15677,1668863_20220115,7,1,74035,
15677,1668865_20220115,7,1,74035,
15677,1668867_20220115,7,1,74035,
15677,1668869_20220115,7,1,74035,
15677,1668871_20220115,7,1,74035,
15677,1668873_20220115,7,1,74035,
15677,1668875_20220115,7,1,74035,
15677,1668877_20220115,3,1,74035,
15677,1668881_20230103,1,1,74035,
15677,1668883_20220115,3,1,74036,
15678,1668929_20220115,58,1,74037,
15678,1668931_20220115,1,1,74037,
15678,1668939_20220115,3,1,74037,
15678,1668943_20220115,3,1,74037,
15678,1668945_20220115,3,1,74037,
15678,1668947_20220115,3,1,74037,
15678,1668949_20220115,3,1,74037,
15678,1668951_20220115,56,1,74037,
15678,1668953_20220115,6,1,74037,
15678,1668955_20220115,3,1,74037,
15678,1668957_20220115,7,1,74037,
15678,1668959_20220115,3,1,74037,
15678,1668961_20220115,58,1,74037,
15678,1668963_20220115,3,1,74037,
15678,1668965_20220115,7,1,74037,
15678,1668967_20230103,56,1,74037,
15678,1668969_20220115,3,1,74037,
15678,1668971_20230103,56,1,74037,
15678,1668973_20220115,3,1,74037,
15678,1668975_20230103,58,1,74037,
15678,1668977_20220115,7,1,74037,
15678,1668979_20220115,3,1,74037,
15678,1668981_20230103,1,1,74037,
15678,1668983_20230103,58,1,74037,
15678,1668985_20220115,3,1,74037,
15678,1668987_20220115,10,1,74037,
15678,1668989_20220115,10,1,74037,
15678,1668991_20220115,3,1,74037,
15678,1668993_20230103,10,1,74037,
15679,1668995_20220115,3,1,74038,
15679,1668997_20220115,3,1,74038,
15679,1668999_20220115,3,1,74038,
15679,1669001_20220115,3,1,74038,
15679,1669003_20220115,3,1,74038,
15679,1669005_20220115,3,1,74038,
15679,1669007_20220115,3,1,74038,
15679,1669009_20220115,3,1,74038,
15679,1669011_20220115,3,1,74038,
15679,1669013_20220115,3,1,74038,
15679,1669015_20220115,3,1,74038,
15679,1669017_20220115,3,1,74038,
15679,1669019_20220115,3,1,74038,
15679,1669021_20220115,3,1,74038,
15679,1669023_20220115,3,1,74038,
15679,1669025_20220115,3,1,74038,
15679,1669027_20220115,3,1,74038,
15679,1669029_20220115,3,1,74038,
15679,1669031_20220115,3,1,74038,
15679,1669033_20220115,3,1,74038,
15679,1669035_20220115,3,1,74038,
15679,1669037_20220115,3,1,74038,
15679,1669039_20220115,3,1,74038,
15679,1669041_20220115,3,1,74038,
15679,1669043_20220115,3,1,74038,
15679,1669045_20220115,3,1,74038,
15679,1669047_20220115,3,1,74038,
15679,1669049_20220115,3,1,74038,
15679,1669051_20220115,3,1,74038,
15679,1669053_20220115,3,1,74038,
15679,1669055_20220115,3,1,74038,
15679,1669057_20220115,3,1,74038,
15679,1669059_20220115,3,1,74038,
15679,1669061_20220115,3,1,74038,
15679,1669063_20220115,3,1,74038,
15679,1669065_20220115,3,1,74038,
15679,1669067_20220115,3,1,74038,
15679,1669069_20220115,3,1,74038,
15679,1669071_20220115,3,1,74038,
15679,1669073_20220115,3,1,74038,
15679,1669075_20220115,3,1,74038,
15679,1669077_20220115,3,1,74038,
15679,1669079_20220115,3,1,74038,
15679,1669081_20220115,3,1,74038,
15679,1669083_20220115,56,1,74038,
15679,1669085_20220115,56,1,74038,
15679,1669087_20220115,56,1,74038,
15679,1669089_20220115,56,1,74038,
15679,1669091_20220115,56,1,74038,
15679,1669093_20220115,56,1,74038,
15679,1669095_20220115,56,1,74038,
15679,1669097_20220115,56,1,74038,
15679,1669099_20220115,56,1,74038,
15679,1669101_20220115,56,1,74038,
15679,1669103_20220115,56,1,74038,
15679,1669105_20220115,56,1,74038,
15679,1669107_20220115,56,1,74038,
15679,1669109_20220115,56,1,74038,
15679,1669111_20220115,56,1,74038,
15679,1669113_20220115,56,1,74038,
15679,1669115_20220115,56,1,74038,
15679,1669117_20220115,56,1,74038,
15679,1669119_20220115,56,1,74038,
15679,1669121_20220115,56,1,74038,
15679,1669123_20220115,56,1,74038,
15679,1669125_20220115,56,1,74038,
15679,1669127_20220115,56,1,74038,
15679,1669129_20220115,56,1,74038,
15679,1669131_20220115,56,1,74038,
15679,1669133_20220115,56,1,74038,
15679,1669135_20220115,56,1,74038,
15679,1669137_20220115,56,1,74038,
15679,1669139_20220115,56,1,74038,
15679,1669141_20230103,56,1,74038,
15679,1669143_20230103,56,1,74038,
15679,1669145_20230103,56,1,74038,
15679,1669147_20230103,56,1,74038,
15679,1669149_20230103,56,1,74038,
15679,1669151_20230103,56,1,74038,
15679,1669153_20230103,56,1,74038,
15679,1669155_20230103,56,1,74038,
15679,1669157_20230103,56,1,74038,
15679,1669159_20230103,56,1,74038,
15679,1669161_20230103,56,1,74038,
15679,1669163_20230103,7,1,74038,
15679,1669165_20230103,7,1,74038,
15679,1669167_20230103,7,1,74038,
15679,1669169_20230103,7,1,74038,
15679,1669171_20230103,7,1,74038,
15679,1669173_20230103,7,1,74038,
15679,1669175_20220115,7,1,74038,
15679,1669177_20220115,7,1,74038,
15679,1669179_20220115,7,1,74038,
15679,1669181_20220115,7,1,74038,
15679,1669183_20220115,7,1,74038,
15679,1669185_20220115,7,1,74038,
15679,1669187_20220115,7,1,74038,
15679,1669189_20220115,7,1,74038,
15679,1669191_20220115,7,1,74038,
15679,1669193_20220115,7,1,74038,
15679,1669195_20220115,7,1,74038,
15679,1669197_20220115,7,1,74038,
15679,1669199_20220115,7,1,74038,
15679,1669201_20220115,7,1,74038,
15679,1669203_20220115,7,1,74038,
15679,1669205_20220115,7,1,74038,
15679,1669207_20220115,7,1,74038,
15679,1669209_20220115,7,1,74038,
15679,1669211_20220115,7,1,74038,
15679,1669213_20220115,7,1,74038,
15679,1669215_20220115,7,1,74038,
15679,1669217_20220115,7,1,74038,
15679,1669219_20220115,7,1,74038,
15679,1669221_20220115,7,1,74038,
15679,1669223_20220115,7,1,74038,
15679,1669225_20220115,7,1,74038,
15679,1669227_20220115,7,1,74038,
15679,1669229_20220115,3,1,74038,
15679,1669233_20220115,58,1,74039,
15679,1669245_20220115,3,1,74039,
15679,1669247_20220115,56,1,74039,
15679,1669249_20220115,3,1,74039,
15679,1669251_20220115,3,1,74039,
15679,1669253_20220115,3,1,74039,
15679,1669255_20220115,3,1,74039,
15679,1669257_20230103,1,1,74038,
15679,1669259_20220115,3,1,74039,
15679,1669261_20220115,56,1,74039,
15679,1669291_20220115,3,1,74039,
15680,1669293_20220115,3,1,74040,
15680,1669295_20220115,3,1,74040,
15680,1669297_20220115,3,1,74040,
15680,1669299_20220115,3,1,74040,
15680,1669301_20220115,3,1,74040,
15680,1669303_20220115,3,1,74040,
15680,1669305_20220115,3,1,74040,
15680,1669307_20220115,3,1,74040,
15680,1669309_20220115,3,1,74040,
15680,1669311_20220115,3,1,74040,
15680,1669313_20220115,3,1,74040,
15680,1669315_20220115,3,1,74040,
15680,1669317_20220115,3,1,74040,
15680,1669319_20220115,3,1,74040,
15680,1669321_20220115,3,1,74040,
15680,1669323_20220115,3,1,74040,
15680,1669325_20220115,3,1,74040,
15680,1669327_20220115,3,1,74040,
15680,1669329_20220115,3,1,74040,
15680,1669331_20220115,3,1,74040,
15680,1669333_20220115,3,1,74040,
15680,1669335_20220115,3,1,74040,
15680,1669337_20220115,3,1,74040,
15680,1669339_20220115,3,1,74040,
15680,1669341_20220115,3,1,74040,
15680,1669343_20220115,3,1,74040,
15680,1669345_20220115,3,1,74040,
15680,1669347_20220115,3,1,74040,
15680,1669349_20220115,3,1,74040,
15680,1669351_20220115,3,1,74040,
15680,1669353_20220115,3,1,74040,
15680,1669355_20220115,3,1,74040,
15680,1669357_20220115,3,1,74040,
15680,1669359_20220115,3,1,74040,
15680,1669361_20220115,3,1,74040,
15680,1669363_20220115,3,1,74040,
15680,1669365_20220115,3,1,74040,
15680,1669367_20220115,3,1,74040,
15680,1669369_20220115,3,1,74040,
15680,1669371_20220115,3,1,74040,
15680,1669373_20220115,3,1,74040,
15680,1669375_20220115,3,1,74040,
15680,1669377_20220115,3,1,74040,
15680,1669379_20220115,3,1,74040,
15680,1669381_20220115,3,1,74040,
15680,1669383_20220115,56,1,74040,
15680,1669385_20220115,56,1,74040,
15680,1669387_20220115,56,1,74040,
15680,1669389_20220115,56,1,74040,
15680,1669391_20220115,56,1,74040,
15680,1669393_20220115,56,1,74040,
15680,1669395_20220115,56,1,74040,
15680,1669397_20220115,56,1,74040,
15680,1669399_20220115,56,1,74040,
15680,1669401_20220115,56,1,74040,
15680,1669403_20220115,56,1,74040,
15680,1669405_20220115,56,1,74040,
15680,1669407_20220115,56,1,74040,
15680,1669409_20220115,56,1,74040,
15680,1669411_20220115,56,1,74040,
15680,1669413_20220115,56,1,74040,
15680,1669415_20220115,56,1,74040,
15680,1669417_20220115,56,1,74040,
15680,1669419_20220115,56,1,74040,
15680,1669421_20220115,56,1,74040,
15680,1669423_20220115,56,1,74040,
15680,1669425_20220115,56,1,74040,
15680,1669427_20220115,56,1,74040,
15680,1669429_20220115,56,1,74040,
15680,1669431_20220115,56,1,74040,
15680,1669433_20220115,56,1,74040,
15680,1669435_20220115,56,1,74040,
15680,1669437_20220115,56,1,74040,
15680,1669439_20220115,56,1,74040,
15680,1669441_20230103,56,1,74040,
15680,1669443_20230103,56,1,74040,
15680,1669445_20230103,56,1,74040,
15680,1669447_20230103,56,1,74040,
15680,1669449_20230103,56,1,74040,
15680,1669451_20230103,56,1,74040,
15680,1669453_20230103,56,1,74040,
15680,1669455_20230103,56,1,74040,
15680,1669457_20230103,56,1,74040,
15680,1669459_20230103,56,1,74040,
15680,1669461_20230103,56,1,74040,
15680,1669463_20230103,7,1,74040,
15680,1669465_20230103,7,1,74040,
15680,1669467_20230103,7,1,74040,
15680,1669469_20230103,7,1,74040,
15680,1669471_20230103,7,1,74040,
15680,1669473_20220115,7,1,74040,
15680,1669475_20220115,7,1,74040,
15680,1669477_20220115,7,1,74040,
15680,1669479_20220115,7,1,74040,
15680,1669481_20220115,7,1,74040,
15680,1669483_20220115,7,1,74040,
15680,1669485_20220115,7,1,74040,
15680,1669487_20220115,7,1,74040,
15680,1669489_20220115,7,1,74040,
15680,1669491_20220115,7,1,74040,
15680,1669493_20220115,7,1,74040,
15680,1669495_20220115,7,1,74040,
15680,1669497_20220115,7,1,74040,
15680,1669499_20220115,7,1,74040,
15680,1669501_20220115,7,1,74040,
15680,1669503_20220115,7,1,74040,
15680,1669505_20220115,7,1,74040,
15680,1669507_20220115,7,1,74040,
15680,1669509_20220115,7,1,74040,
15680,1669511_20220115,7,1,74040,
15680,1669513_20220115,7,1,74040,
15680,1669515_20220115,7,1,74040,
15680,1669517_20220115,7,1,74040,
15680,1669519_20220115,7,1,74040,
15680,1669521_20220115,7,1,74040,
15680,1669523_20220115,7,1,74040,
15680,1669525_20220115,7,1,74040,
15680,1669527_20220115,3,1,74040,
15680,1669529_20230103,7,1,74040,
15680,1669531_20220115,3,1,74040,
15680,1669533_20220115,3,1,74040,
15681,1669575_20221220,3,1,74041,
15681,1669577_20221211,3,1,74041,
15682,1669581_20220115,3,1,74042,
15683,1669583_20230103,10,1,74043,
15683,1669585_20220115,3,0,74044,
15683,1669587_20230103,10,1,74045,
15683,1669589_20220115,3,1,74046,
15683,1669591_20220115,3,1,74047,
15684,1669593_20230103,10,1,74048,
15684,1669595_20220115,1,0,74049,
15684,1669603_20220115,58,1,74048,
15684,1669609_20220115,1,0,74049,
15684,1669613_20220115,3,1,74048,
15684,1669615_20220115,1,0,74049,
15684,1669617_20220115,1,1,74048,
15684,1669619_20220115,58,0,74049,
15684,1669621_20230103,1,1,74048,
15684,1669623_20220115,3,0,74049,
15684,1669625_20220115,3,1,74048,
15684,1669627_20230103,1,0,74049,
15684,1669629_20220115,1,0,74049,
15684,1669631_20220115,3,1,74048,
15684,1669633_20230103,1,0,74049,
15684,1669635_20230103,1,1,74048,
15684,1669637_20220115,3,0,74049,
15684,1669639_20230103,1,1,74048,
15684,1669641_20220115,3,0,74051,
15684,1669643_20230103,1,1,74048,
15684,1669645_20230103,1,0,74049,
15684,1669647_20220115,3,1,74050,
15684,1669649_20220115,3,1,74048,
15684,1669651_20230103,1,0,74049,
15684,1669653_20230103,10,1,74048,
15684,1669655_20230103,1,0,74051,
15684,1669657_20220115,3,0,74052,
15684,1669659_20230103,1,0,74049,
15684,1669661_20220115,1,1,74048,
15684,1669663_20220115,3,0,74049,
15684,1669665_20220115,1,1,74048,
15684,1669667_20230103,10,0,74049,
15684,1669669_20220115,1,1,74048,
15685,1669671_20220115,3,1,74043,
15685,1669673_20220901,1,0,117673,
15685,1669683_20221211,3,1,74054,
15685,1669697_20220901,3,0,117673,
15685,1669703_20221220,1,1,74054,
15685,1669711_20220115,3,0,74055,
15685,1669713_20221211,3,1,74054,
15685,1669715_20220901,10,0,117673,
15685,1669717_20221220,1,1,74054,
15685,1669719_20220901,3,0,117673,
15685,1669721_20220115,3,1,74043,
15685,1669723_20220901,3,0,117673,
15685,1669725_20220901,3,0,117673,
15685,1669727_20221220,1,1,74054,
15685,1669729_20220901,1,0,117673,
15685,1669731_20230103,1,1,74054,
15685,1669733_20220901,3,0,117673,
15685,1669735_20221220,3,1,74054,
15685,1669737_20230103,1,0,117673,
15685,1669739_20230103,1,1,74054,
15685,1669741_20220901,3,0,117673,
15685,1669743_20230103,1,1,74054,
15685,1669745_20221211,3,1,74054,
15685,1669747_20230103,1,0,117673,
15685,1669749_20230103,58,1,74054,
15685,1669751_20230103,1,0,117673,
15685,1669753_20221211,3,1,74056,
15685,1669755_20220901,3,0,117674,
15685,1669757_20221211,3,1,74058,
15685,1669759_20220901,3,0,117675,
15685,1669761_20220901,58,0,117673,
15685,1669763_20220115,56,1,74043,
15685,1669765_20230103,10,0,117673,
15685,1669767_20220115,3,1,74043,
15685,1669769_20220901,3,0,117673,
15685,1669771_20230103,1,1,74054,
15686,1669773_20230103,1,1,74060,
15686,1669775_20220115,3,0,74061,
15686,1669781_20230103,1,1,74060,
15686,1669783_20220115,1,0,74061,
15686,1669785_20221220,1,1,74060,
15686,1669787_20220115,1,0,74061,
15686,1669789_20221220,1,1,74060,
15686,1669791_20220115,1,0,74061,
15686,1669793_20221220,1,1,74060,
15686,1669795_20220115,1,0,74061,
15686,1669797_20221220,1,1,74060,
15686,1669799_20230103,1,0,74061,
15686,1669801_20220115,1,0,74061,
15686,1669803_20221220,1,1,74060,
15686,1669805_20220115,1,0,74061,
15686,1669807_20221220,1,1,74060,
15686,1669809_20220115,1,0,74061,
15686,1669811_20221220,1,1,74060,
15686,1669813_20220115,1,0,74061,
15686,1669815_20230103,1,1,74060,
15686,1669817_20230103,1,0,74061,
15686,1669819_20230103,1,1,74060,
15686,1669821_20221211,3,1,74060,
15686,1669823_20230103,1,0,74061,
15686,1669825_20230103,1,1,74060,
15686,1669827_20230103,1,0,74061,
15686,1669829_20230103,1,1,74060,
15686,1669831_20230103,1,0,74061,
15686,1669833_20230103,1,1,74060,
15686,1669835_20230103,1,0,74061,
15686,1669837_20230103,1,1,74060,
15686,1669839_20230103,1,0,74061,
15686,1669841_20220115,3,0,74061,
15686,1669843_20221220,3,1,74060,
15686,1669845_20220115,3,0,74062,
15686,1669847_20230103,10,1,74060,
15686,1669849_20230103,10,0,74061,
15686,1669851_20221220,3,1,74060,
15687,1669853_20220115,3,1,74063,
15688,1669855_20230103,1,1,74064,
15688,1669857_20230103,10,1,74064,
15688,1669863_20220115,3,1,74064,
15688,1669865_20220115,3,1,74065,
15688,1669867_20230103,10,1,74064,
15688,1669869_20230103,58,1,74064,
15688,1669871_20220115,3,1,74066,
15688,1669873_20220115,3,1,74066,
15688,1669875_20220115,3,1,74064,
15688,1669877_20220115,56,1,74064,
15688,1669879_20220115,3,1,74064,
15688,1669881_20220115,3,1,74064,
15689,1669883_20221211,3,1,74067,
15689,1669885_20220115,7,0,74068,
15689,1669895_20221220,1,1,74067,
15689,1669899_20220115,3,0,74068,
15689,1669905_20221220,7,1,74070,
15689,1669909_20220115,56,0,74068,
15689,1669911_20221220,3,1,74070,
15689,1669913_20220115,1,0,74072,
15689,1669915_20221220,58,1,74070,
15689,1669917_20220115,7,0,74068,
15689,1669919_20221211,3,1,74070,
15689,1669921_20230103,18,0,74072,
15689,1669923_20220115,3,0,74068,
15689,1669925_20221220,1,1,74067,
15689,1669929_20220115,58,0,74068,
15689,1669931_20230103,1,1,74067,
15689,1669933_20220115,1,0,74072,
15689,1669935_20221211,3,1,74070,
15689,1669937_20230103,1,0,74072,
15689,1669939_20230103,1,1,74070,
15689,1669941_20220115,3,0,74068,
15689,1669943_20230103,1,1,74067,
15689,1669945_20230103,10,1,74067,
15689,1669947_20230103,10,0,74068,
15689,1669949_20230103,10,1,74070,
15689,1669951_20230103,1,0,74072,
15689,1669953_20220115,3,0,74071,
15689,1669955_20220115,3,0,74068,
15689,1669957_20230103,7,1,74070,
15689,1669959_20220115,3,0,74069,
15689,1669961_20221220,3,1,74070,
15689,1669963_20230103,10,0,74072,
15689,1669965_20221220,56,1,74070,
15690,1669967_20220115,3,1,74074,
15690,1669969_20220115,3,0,74075,
15690,1669971_20220115,3,0,74076,
15691,1669973_20220115,1,1,74077,
15691,1669975_20220115,6,0,74078,
15691,1669977_20230103,1,1,74079,
15691,1669981_20220115,3,0,74078,
15691,1669985_20220115,3,1,74077,
15691,1669987_20230103,1,0,74078,
15691,1669989_20220115,1,1,74079,
15691,1669991_20230103,1,0,74078,
15691,1669993_20220115,1,1,74079,
15691,1669995_20220115,3,0,74078,
15691,1669997_20220115,58,1,74079,
15691,1669999_20220115,1,0,74078,
15691,1670001_20220115,1,0,74080,
15691,1670003_20220115,1,1,74079,
15691,1670005_20220115,1,0,74080,
15691,1670007_20220115,3,1,74079,
15691,1670009_20220115,1,0,74080,
15691,1670011_20230103,1,1,74079,
15691,1670013_20220115,1,0,74080,
15691,1670015_20220115,1,1,74081,
15691,1670017_20220115,3,0,74080,
15691,1670019_20230103,1,1,74081,
15691,1670021_20220115,1,1,74077,
15691,1670023_20230103,1,1,74081,
15691,1670025_20220115,1,0,74078,
15691,1670027_20220115,6,1,74082,
15691,1670029_20220115,58,0,74078,
15691,1670031_20220115,6,1,74077,
15691,1670033_20230103,10,0,74078,
15691,1670035_20220115,1,1,74079,
15692,1670037_20221001,3,1,121695,
15692,1670039_20220115,56,0,74084,
15692,1670043_20221001,59,1,121696,
15692,1670051_20220115,3,0,74089,
15692,1670057_20221001,3,1,121698,
15692,1670059_20220115,3,0,74086,
15692,1670061_20221001,3,1,121696,
15692,1670063_20220115,3,0,74091,
15692,1670065_20221001,3,1,121697,
15692,1670067_20220115,3,0,74088,
15692,1670069_20221001,56,1,121698,
19524,1670071_20220115,3,1,74092,
19524,1670085_20220115,3,0,74093,
19524,1670087_20220115,3,1,74092,
19524,1670089_20220115,3,0,74093,
19524,1670091_20220115,3,1,74092,
19524,1670093_20220115,3,0,74094,
15693,1670095_20220115,3,1,74095,
15693,1670109_20220115,3,0,74096,
15693,1670111_20220115,3,1,74095,
15693,1670113_20220115,3,0,74096,
15693,1670115_20220115,3,1,74095,
15693,1670117_20220115,3,0,74096,
15694,1670119_20230103,7,1,74097,
15694,1670121_20220115,3,0,74098,
15694,1670129_20220115,3,1,74097,
15694,1670133_20220115,3,0,74098,
15694,1670135_20220115,3,1,74097,
15694,1670137_20220115,3,0,74098,
15694,1670139_20220115,3,0,74098,
15694,1670141_20220115,3,0,74098,
15694,1670143_20220115,3,0,74098,
15694,1670145_20220115,3,1,74097,
15694,1670147_20220115,3,0,74098,
15694,1670149_20220115,3,1,74097,
15694,1670151_20230103,10,0,74098,
15694,1670153_20220115,3,1,74097,
15694,1670155_20220115,3,0,74098,
15694,1670157_20220115,3,1,74097,
15695,1670159_20220115,3,1,74099,
15695,1670163_20220115,3,0,74100,
15695,1670165_20220115,3,0,74100,
15696,1670167_20220115,3,1,74101,
15696,1670181_20220115,3,0,74102,
15696,1670183_20220115,10,1,74103,
15696,1670185_20220115,10,0,74028,
15696,1670187_20220115,3,1,74101,
15696,1670189_20220115,3,1,74101,
15696,1670191_20220115,3,1,74103,
15697,1670193_20230103,10,1,74104,
15697,1670197_20220115,10,1,74104,
15697,1670203_20220115,10,1,74104,
15697,1670205_20220115,10,1,74105,
15697,1670207_20220115,1,1,74105,
15697,1670209_20220115,3,1,74105,
15697,1670211_20230103,10,0,74106,
15697,1670213_20230103,10,1,74105,
15697,1670215_20230103,10,1,74104,
15697,1670217_20230103,1,1,74105,
15697,1670219_20230103,58,1,74104,
15697,1670221_20230103,1,1,74105,
15697,1670223_20230103,10,1,74104,
15697,1670225_20230103,10,1,74104,
15697,1670227_20230103,1,1,74105,
15697,1670229_20220115,3,0,74107,
15697,1670231_20220115,10,1,74105,
15697,1670233_20220115,1,1,74105,
15697,1670235_20220115,3,1,74104,
15698,1670237_20220917,274,1,74108,
15698,1670243_20220115,56,0,74109,
15698,1670245_20220917,3,1,74108,
15698,1670247_20220115,3,0,74109,
15698,1670249_20221220,224,1,74110,
15699,1670251_20220115,3,1,74111,
15699,1670253_20220115,3,0,74112,
15699,1670257_20220115,3,0,74112,
15699,1670259_20230103,56,0,74114,
15699,1670261_20220115,3,0,74115,
15699,1670263_20221220,3,0,74116,
15699,1670265_20220115,3,0,74117,
15699,1670267_20220115,3,1,74113,
15699,1670269_20220115,3,0,74117,
15699,1670271_20221220,3,1,74118,
15699,1670273_20220115,3,0,74112,
15699,1670275_20221220,211,1,74119,
15699,1670277_20220115,3,0,74112,
15699,1670279_20220115,75,1,74120,
15700,1670281_20220917,1,1,74121,
15700,1670283_20220115,1,0,74122,
15700,1670287_20221220,1,1,74123,
15700,1670291_20220115,10,0,74122,
15700,1670295_20221220,1,1,74123,
15700,1670297_20220115,7,0,74122,
15700,1670299_20221220,10,1,74123,
15700,1670301_20220115,10,0,74122,
15700,1670303_20221220,10,1,74123,
15700,1670305_20220115,3,0,74122,
15700,1670307_20221211,3,1,74124,
15700,1670309_20220115,56,0,74122,
15700,1670311_20230103,10,0,74122,
15700,1670313_20220115,3,0,74122,
15700,1670315_20230103,1,1,74121,
15700,1670317_20230103,7,0,74122,
15700,1670319_20220917,3,1,74121,
15700,1670321_20220115,58,0,74122,
15700,1670323_20230103,1,1,74121,
15700,1670325_20230103,10,0,74122,
15700,1670327_20230103,1,1,74121,
15701,1670329_20220115,3,1,74125,
15701,1670333_20220115,3,0,74126,
15702,1670335_20220115,3,1,74127,
15702,1670337_20220115,3,1,74127,
15702,1670339_20220115,3,1,74127,
15702,1670341_20220115,3,1,74127,
15702,1670343_20220115,3,1,74127,
15702,1670345_20220115,3,1,74127,
15702,1670347_20220115,3,1,74127,
15702,1670349_20220115,3,1,74127,
15702,1670351_20220115,3,1,74127,
15703,1670353_20220115,3,1,74128,
15703,1670355_20220115,3,1,74128,
15703,1670357_20220115,3,1,74128,
15703,1670359_20220115,3,1,74128,
15703,1670361_20220115,3,1,74128,
15703,1670363_20220115,3,1,74128,
15703,1670365_20220115,3,1,74128,
15703,1670367_20220115,3,1,74128,
15703,1670369_20220115,3,1,74128,
15703,1670371_20220115,3,1,74128,
15703,1670373_20220115,3,1,74128,
15703,1670375_20220115,3,1,74128,
15703,1670377_20220115,3,1,74128,
15703,1670379_20220115,3,1,74128,
15703,1670381_20220115,3,1,74128,
15703,1670383_20220115,3,1,74128,
15703,1670385_20220115,3,1,74128,
15703,1670387_20220115,3,1,74128,
15703,1670389_20220115,3,1,74128,
15703,1670391_20220115,3,1,74128,
15703,1670393_20220115,3,1,74128,
15703,1670395_20220115,3,1,74128,
15703,1670397_20220115,3,1,74128,
15703,1670399_20220115,3,1,74128,
15703,1670401_20220115,3,1,74128,
15703,1670403_20220115,3,1,74128,
15703,1670405_20220115,3,1,74128,
15703,1670407_20220115,3,1,74128,
15703,1670409_20220115,3,1,74128,
15703,1670411_20220115,3,1,74128,
15703,1670413_20220115,3,1,74128,
15703,1670415_20220115,56,1,74128,
15703,1670417_20220115,56,1,74128,
15703,1670419_20220115,56,1,74128,
15703,1670421_20220115,56,1,74128,
15703,1670423_20220115,56,1,74128,
15703,1670425_20220115,56,1,74128,
15703,1670427_20220115,56,1,74128,
15703,1670429_20220115,56,1,74128,
15703,1670431_20220115,56,1,74128,
15703,1670433_20220115,56,1,74128,
15703,1670435_20220115,56,1,74128,
15703,1670437_20220115,56,1,74128,
15703,1670439_20220115,56,1,74128,
15703,1670441_20220115,56,1,74128,
15703,1670443_20220115,3,1,74128,
15703,1670445_20220115,3,1,74128,
15704,1670471_20220115,6,1,74129,
15705,1670473_20220115,3,1,74130,
15705,1670477_20220115,3,1,74130,
15705,1670479_20220115,3,1,74131,
15705,1670481_20220115,3,1,74131,
15705,1670483_20220115,3,1,74131,
15706,1670485_20220115,3,1,74132,
15706,1670501_20220115,3,0,74133,
15706,1670503_20220115,3,1,74134,
15706,1670505_20220115,3,0,74133,
15706,1670507_20220115,3,1,74135,
15706,1670509_20220115,3,0,74133,
15706,1670511_20220115,3,1,74136,
15707,1670513_20220115,3,1,74137,
15707,1670529_20220115,3,0,74138,
15707,1670531_20220115,3,1,74139,
15707,1670533_20220115,3,1,74140,
15707,1670535_20220115,3,0,74141,
15707,1670537_20220115,3,1,74142,
15707,1670539_20220115,3,0,74143,
15708,1670541_20220115,3,1,74144,
15708,1670551_20220115,3,0,74145,
15708,1670553_20220115,3,1,74146,
15708,1670555_20220115,3,0,74145,
15709,1670557_20220115,3,1,74147,
15709,1670567_20220115,3,0,74148,
15709,1670569_20220115,3,1,74147,
15709,1670571_20220115,3,0,74148,
15709,1670573_20220115,3,1,74147,
15709,1670575_20220115,3,0,74148,
15710,1670581_20220115,3,1,74151,
15710,1670583_20220115,3,1,74151,
15710,1670585_20220115,3,1,74153,
15710,1670587_20220115,3,1,74153,
15710,1670589_20220115,3,1,74153,
15710,1670591_20220115,3,1,74153,
15710,1670593_20220115,3,1,74153,
15710,1670595_20220115,3,1,74153,
15710,1670597_20220115,3,1,74153,
15710,1670599_20220115,3,1,74153,
15710,1670601_20220115,3,1,74153,
15710,1670603_20220115,3,1,74153,
15710,1670605_20220115,3,1,74153,
15710,1670607_20220115,3,1,74153,
15710,1670609_20220115,3,1,74153,
15710,1670611_20220115,3,1,74153,
15710,1670613_20220115,3,1,74153,
15710,1670615_20220115,3,1,74153,
15710,1670617_20220115,3,1,74153,
